指标:

Test accuracy for ΔTSV-1（温度）:
Bagging-nest100-r2037948:  {'MSE': '1.0833', 'RMSE': '1.0408', 'MAE': '0.6817', 'R2': '0.9417', 'train_r2': '0.9950'}
Bagging-nest100-r8288620:  {'MSE': '0.9426', 'RMSE': '0.9709', 'MAE': '0.6708', 'R2': '0.9493', 'train_r2': '0.9945'}
Bagging-nest100-r1891467:  {'MSE': '1.2695', 'RMSE': '1.1267', 'MAE': '0.7181', 'R2': '0.9317', 'train_r2': '0.9937'}
Bagging-nest100-r2463453:  {'MSE': '1.0536', 'RMSE': '1.0265', 'MAE': '0.7087', 'R2': '0.9433', 'train_r2': '0.9942'}
Bagging-nest100-r1979484:  {'MSE': '1.1862', 'RMSE': '1.0891', 'MAE': '0.7352', 'R2': '0.9362', 'train_r2': '0.9945'}
Bagging-nest100-r7614707:  {'MSE': '1.3552', 'RMSE': '1.1641', 'MAE': '0.7647', 'R2': '0.9271', 'train_r2': '0.9941'}
Bagging-nest200-r7957715:  {'MSE': '1.1002', 'RMSE': '1.0489', 'MAE': '0.6893', 'R2': '0.9408', 'train_r2': '0.9949'}
Bagging-nest200-r9397697:  {'MSE': '1.0767', 'RMSE': '1.0376', 'MAE': '0.6716', 'R2': '0.9421', 'train_r2': '0.9951'}
Bagging-nest200-r5448559:  {'MSE': '1.0332', 'RMSE': '1.0165', 'MAE': '0.6798', 'R2': '0.9444', 'train_r2': '0.9948'}
Bagging-nest200-r4462426:  {'MSE': '1.0986', 'RMSE': '1.0481', 'MAE': '0.7072', 'R2': '0.9409', 'train_r2': '0.9950'}
Bagging-nest200-r6291714:  {'MSE': '1.2198', 'RMSE': '1.1044', 'MAE': '0.7144', 'R2': '0.9344', 'train_r2': '0.9947'}
Bagging-nest200-r5914708:  {'MSE': '1.1543', 'RMSE': '1.0744', 'MAE': '0.6946', 'R2': '0.9379', 'train_r2': '0.9947'}
Bagging-nest200-r3290903:  {'MSE': '1.2608', 'RMSE': '1.1229', 'MAE': '0.7245', 'R2': '0.9322', 'train_r2': '0.9948'}
Bagging-nest200-r6592532:  {'MSE': '0.9872', 'RMSE': '0.9936', 'MAE': '0.6711', 'R2': '0.9469', 'train_r2': '0.9948'}
Bagging-nest200-r479309:  {'MSE': '1.1426', 'RMSE': '1.0689', 'MAE': '0.7005', 'R2': '0.9385', 'train_r2': '0.9949'}
Bagging-nest200-r9140294:  {'MSE': '1.0966', 'RMSE': '1.0472', 'MAE': '0.6939', 'R2': '0.9410', 'train_r2': '0.9953'}
Bagging-nest200-r9538734:  {'MSE': '1.1562', 'RMSE': '1.0753', 'MAE': '0.7088', 'R2': '0.9378', 'train_r2': '0.9952'}
Bagging-nest200-r3622017:  {'MSE': '1.1490', 'RMSE': '1.0719', 'MAE': '0.7021', 'R2': '0.9382', 'train_r2': '0.9947'}
Bagging-nest200-r1966756:  {'MSE': '1.0127', 'RMSE': '1.0063', 'MAE': '0.6659', 'R2': '0.9455', 'train_r2': '0.9950'}
Bagging-nest200-r8230281:  {'MSE': '1.1715', 'RMSE': '1.0824', 'MAE': '0.6855', 'R2': '0.9370', 'train_r2': '0.9949'}
Bagging-nest200-r5472367:  {'MSE': '1.2126', 'RMSE': '1.1012', 'MAE': '0.7109', 'R2': '0.9348', 'train_r2': '0.9946'}
Bagging-nest200-r8166765:  {'MSE': '1.1448', 'RMSE': '1.0699', 'MAE': '0.7078', 'R2': '0.9384', 'train_r2': '0.9947'}
Bagging-nest200-r8506048:  {'MSE': '1.0771', 'RMSE': '1.0378', 'MAE': '0.6895', 'R2': '0.9421', 'train_r2': '0.9951'}
Bagging-nest200-r2871312:  {'MSE': '1.1546', 'RMSE': '1.0745', 'MAE': '0.6971', 'R2': '0.9379', 'train_r2': '0.9946'}
Bagging-nest200-r5358964:  {'MSE': '1.1408', 'RMSE': '1.0681', 'MAE': '0.7163', 'R2': '0.9386', 'train_r2': '0.9945'}
Bagging-nest200-r5830044:  {'MSE': '1.0084', 'RMSE': '1.0042', 'MAE': '0.6668', 'R2': '0.9458', 'train_r2': '0.9951'}
Bagging-nest300-r1504472:  {'MSE': '1.2627', 'RMSE': '1.1237', 'MAE': '0.7323', 'R2': '0.9321', 'train_r2': '0.9946'}
Bagging-nest300-r2097551:  {'MSE': '1.1208', 'RMSE': '1.0587', 'MAE': '0.6932', 'R2': '0.9397', 'train_r2': '0.9952'}
Bagging-nest300-r8513897:  {'MSE': '1.0633', 'RMSE': '1.0312', 'MAE': '0.6851', 'R2': '0.9428', 'train_r2': '0.9950'}
Bagging-nest300-r4022950:  {'MSE': '1.0801', 'RMSE': '1.0393', 'MAE': '0.6834', 'R2': '0.9419', 'train_r2': '0.9949'}
Bagging-nest300-r5148228:  {'MSE': '1.1038', 'RMSE': '1.0506', 'MAE': '0.6865', 'R2': '0.9406', 'train_r2': '0.9950'}
Bagging-nest300-r225662:  {'MSE': '1.0817', 'RMSE': '1.0400', 'MAE': '0.6904', 'R2': '0.9418', 'train_r2': '0.9950'}
Bagging-nest300-r4219398:  {'MSE': '1.2276', 'RMSE': '1.1080', 'MAE': '0.7093', 'R2': '0.9340', 'train_r2': '0.9950'}
Bagging-nest300-r7987526:  {'MSE': '1.0986', 'RMSE': '1.0481', 'MAE': '0.6926', 'R2': '0.9409', 'train_r2': '0.9951'}
Bagging-nest300-r5285490:  {'MSE': '1.2006', 'RMSE': '1.0957', 'MAE': '0.7163', 'R2': '0.9354', 'train_r2': '0.9949'}
Bagging-nest300-r7925920:  {'MSE': '1.0894', 'RMSE': '1.0437', 'MAE': '0.6927', 'R2': '0.9414', 'train_r2': '0.9949'}
Bagging-nest300-r6063091:  {'MSE': '1.0966', 'RMSE': '1.0472', 'MAE': '0.6871', 'R2': '0.9410', 'train_r2': '0.9950'}
Bagging-nest300-r9265700:  {'MSE': '1.0348', 'RMSE': '1.0173', 'MAE': '0.6774', 'R2': '0.9443', 'train_r2': '0.9951'}
Bagging-nest300-r604747:  {'MSE': '1.1384', 'RMSE': '1.0670', 'MAE': '0.6978', 'R2': '0.9388', 'train_r2': '0.9949'}
Bagging-nest300-r4408703:  {'MSE': '1.1201', 'RMSE': '1.0584', 'MAE': '0.6664', 'R2': '0.9398', 'train_r2': '0.9952'}
Bagging-nest300-r6931121:  {'MSE': '1.1311', 'RMSE': '1.0635', 'MAE': '0.7004', 'R2': '0.9392', 'train_r2': '0.9952'}
Bagging-nest300-r405134:  {'MSE': '1.1217', 'RMSE': '1.0591', 'MAE': '0.6857', 'R2': '0.9397', 'train_r2': '0.9948'}
Bagging-nest300-r1534048:  {'MSE': '0.9466', 'RMSE': '0.9730', 'MAE': '0.6582', 'R2': '0.9491', 'train_r2': '0.9955'}
Bagging-nest300-r5306472:  {'MSE': '0.9893', 'RMSE': '0.9946', 'MAE': '0.6820', 'R2': '0.9468', 'train_r2': '0.9950'}
Bagging-nest300-r8746660:  {'MSE': '0.9775', 'RMSE': '0.9887', 'MAE': '0.6719', 'R2': '0.9474', 'train_r2': '0.9953'}
Bagging-nest300-r5369099:  {'MSE': '0.9657', 'RMSE': '0.9827', 'MAE': '0.6507', 'R2': '0.9481', 'train_r2': '0.9953'}
Bagging-nest500-r4877474:  {'MSE': '1.1364', 'RMSE': '1.0660', 'MAE': '0.6897', 'R2': '0.9389', 'train_r2': '0.9952'}
Bagging-nest500-r1315596:  {'MSE': '1.0614', 'RMSE': '1.0302', 'MAE': '0.6810', 'R2': '0.9429', 'train_r2': '0.9952'}
Bagging-nest500-r5981826:  {'MSE': '1.0637', 'RMSE': '1.0314', 'MAE': '0.6765', 'R2': '0.9428', 'train_r2': '0.9949'}
Bagging-nest500-r6258266:  {'MSE': '1.0638', 'RMSE': '1.0314', 'MAE': '0.6841', 'R2': '0.9428', 'train_r2': '0.9953'}
Bagging-nest500-r7383101:  {'MSE': '1.1112', 'RMSE': '1.0541', 'MAE': '0.6955', 'R2': '0.9402', 'train_r2': '0.9950'}
Bagging-nest500-r5659823:  {'MSE': '0.9925', 'RMSE': '0.9962', 'MAE': '0.6828', 'R2': '0.9466', 'train_r2': '0.9950'}
Bagging-nest500-r2262403:  {'MSE': '1.0855', 'RMSE': '1.0419', 'MAE': '0.6864', 'R2': '0.9416', 'train_r2': '0.9953'}
Bagging-nest500-r8151939:  {'MSE': '1.1678', 'RMSE': '1.0807', 'MAE': '0.6975', 'R2': '0.9372', 'train_r2': '0.9950'}
Bagging-nest500-r5202927:  {'MSE': '1.0435', 'RMSE': '1.0215', 'MAE': '0.6811', 'R2': '0.9439', 'train_r2': '0.9951'}
Bagging-nest500-r8662451:  {'MSE': '1.1891', 'RMSE': '1.0904', 'MAE': '0.7028', 'R2': '0.9360', 'train_r2': '0.9949'}
Bagging-nest500-r9988960:  {'MSE': '1.0379', 'RMSE': '1.0188', 'MAE': '0.6737', 'R2': '0.9442', 'train_r2': '0.9953'}
Bagging-nest500-r63666:  {'MSE': '1.1325', 'RMSE': '1.0642', 'MAE': '0.6925', 'R2': '0.9391', 'train_r2': '0.9952'}
Bagging-nest500-r2769293:  {'MSE': '1.0627', 'RMSE': '1.0309', 'MAE': '0.6820', 'R2': '0.9428', 'train_r2': '0.9949'}
Bagging-nest500-r2239683:  {'MSE': '1.0558', 'RMSE': '1.0275', 'MAE': '0.6842', 'R2': '0.9432', 'train_r2': '0.9951'}
Bagging-nest500-r8421143:  {'MSE': '1.0585', 'RMSE': '1.0288', 'MAE': '0.6870', 'R2': '0.9431', 'train_r2': '0.9949'}
Bagging-nest500-r4414651:  {'MSE': '1.1211', 'RMSE': '1.0588', 'MAE': '0.6837', 'R2': '0.9397', 'train_r2': '0.9952'}
Bagging-nest500-r207649:  {'MSE': '0.9818', 'RMSE': '0.9909', 'MAE': '0.6657', 'R2': '0.9472', 'train_r2': '0.9952'}
Bagging-nest500-r4585248:  {'MSE': '1.0350', 'RMSE': '1.0174', 'MAE': '0.6741', 'R2': '0.9443', 'train_r2': '0.9951'}
Bagging-nest500-r6984047:  {'MSE': '1.0118', 'RMSE': '1.0059', 'MAE': '0.6766', 'R2': '0.9456', 'train_r2': '0.9950'}
Bagging-nest500-r7453513:  {'MSE': '1.0913', 'RMSE': '1.0447', 'MAE': '0.6836', 'R2': '0.9413', 'train_r2': '0.9950'}
